algo,feature_set,curve,x,y
bagging,full,roc,0.8072777869490366,0.9656283566058003
bagging,full,roc,0.8210739806145791,0.9699248120300752
bagging,full,roc,0.841662146546235,0.9744897959183674
bagging,full,roc,0.8654340494776313,0.9787862513426423
bagging,full,roc,0.8849609697427069,0.9830827067669173
bagging,full,roc,0.905006721222555,0.9871106337271751
bagging,full,roc,0.9212791547767847,0.99140708915145
bagging,full,roc,0.9401221611678419,0.9957035445757251
bagging,full,roc,1.0,1.0
random_forest,reduced,pr,1.0,0.08073362672621241
random_forest,reduced,pr,0.9991944146079484,0.08107460345128116
random_forest,reduced,pr,0.9973147153598282,0.08133143545384867
random_forest,reduced,pr,0.9957035445757251,0.08161468536086104
random_forest,reduced,pr,0.994092373791622,0.08190084290170571
random_forest,reduced,pr,0.9919441460794844,0.08214547799595277
random_forest,reduced,pr,0.99140708915145,0.08252492288434887
random_forest,reduced,pr,0.99140708915145,0.08295510717656046
random_forest,reduced,pr,0.9897959183673469,0.0832542801644306
random_forest,reduced,pr,0.988453276047261,0.08357741298276684
random_forest,reduced,pr,0.9879162191192267,0.08397626112759644
random_forest,reduced,pr,0.9871106337271751,0.08435836240132183
random_forest,reduced,pr,0.985499462943072,0.08467146548541897
random_forest,reduced,pr,0.9846938775510204,0.08505555168974555
random_forest,reduced,pr,0.9820085929108485,0.085282526060493
random_forest,reduced,pr,0.9787862513426423,0.0854630715123095
random_forest,reduced,pr,0.9755639097744361,0.08564760243292942
random_forest,reduced,pr,0.9736842105263158,0.0859506483039799
random_forest,reduced,pr,0.9720730397422127,0.08628497878628974
random_forest,reduced,pr,0.969656283566058,0.08654906284454245
random_forest,reduced,pr,0.9688506981740065,0.08695861753151286
random_forest,reduced,pr,0.9672395273899034,0.08730639649029255
random_forest,reduced,pr,0.9658968850698174,0.08768465701330994
random_forest,reduced,pr,0.9645542427497314,0.08806295815048175
random_forest,reduced,pr,0.9626745435016112,0.08839193254105232
random_forest,reduced,pr,0.9602577873254565,0.08867728016664186
random_forest,reduced,pr,0.9578410311493019,0.08896371118593341
random_forest,reduced,pr,0.9551557465091299,0.08922837648003211
random_forest,reduced,pr,0.952201933404941,0.08947315300767057
random_forest,reduced,pr,0.9505907626208379,0.08984543539504074
random_forest,reduced,pr,0.9484425349087003,0.09017335137481171
random_forest,reduced,pr,0.9457572502685284,0.09045148697930043
random_forest,reduced,pr,0.942266380236305,0.09065777915568646
random_forest,reduced,pr,0.9406552094522019,0.0910461338531514
random_forest,reduced,pr,0.9377013963480129,0.09131321583599185
random_forest,reduced,pr,0.9358216970998926,0.09168398621451684
random_forest,reduced,pr,0.9339419978517723,0.09205929062996294
random_forest,reduced,pr,0.9312567132116004,0.09236177692553532
random_forest,reduced,pr,0.9299140708915145,0.0927995283650883
random_forest,reduced,pr,0.9272287862513426,0.0931154437343257
random_forest,reduced,pr,0.924812030075188,0.09345490068381634
random_forest,reduced,pr,0.9232008592910849,0.09388312397596942
random_forest,reduced,pr,0.920515574650913,0.09420688138946906
random_forest,reduced,pr,0.917561761546724,0.09450713574510455
random_forest,reduced,pr,0.9151450053705693,0.0948643006263048
random_forest,reduced,pr,0.9129967776584318,0.09525410433126015
random_forest,reduced,pr,0.91031149301826,0.09559528509390333
random_forest,reduced,pr,0.908968850698174,0.09608015668019641
random_forest,reduced,pr,0.9052094522019334,0.09632254193216562
random_forest,reduced,pr,0.90171858216971,0.09658862106655929
random_forest,reduced,pr,0.8995703544575725,0.09700584930792842
random_forest,reduced,pr,0.8960794844253491,0.09728012127219193
random_forest,reduced,pr,0.8939312567132116,0.09770486029584409
random_forest,reduced,pr,0.8923200859291085,0.09819739952718676
random_forest,reduced,pr,0.8904403866809882,0.09866404832039037
random_forest,reduced,pr,0.8874865735767992,0.09902325023969319
random_forest,reduced,pr,0.8853383458646616,0.09947201689545934
random_forest,reduced,pr,0.882921589688507,0.09989973566675782
random_forest,reduced,pr,0.8796992481203008,0.10024173066919617
random_forest,reduced,pr,0.875671321160043,0.10049616320996024
random_forest,reduced,pr,0.871374865735768,0.10072322065990005
random_forest,reduced,pr,0.868421052631579,0.10110673419621084
random_forest,reduced,pr,0.8638560687432868,0.1013100711721358
random_forest,reduced,pr,0.859828141783029,0.10159274065613301
random_forest,reduced,pr,0.8549946294307197,0.1017707600843828
random_forest,reduced,pr,0.8523093447905478,0.10220576396715504
random_forest,reduced,pr,0.8474758324382384,0.10239439361495035
random_forest,reduced,pr,0.8426423200859291,0.10257918995783073
random_forest,reduced,pr,0.83968850698174,0.10300075760071149
random_forest,reduced,pr,0.8370032223415682,0.10345857673924588
random_forest,reduced,pr,0.835123523093448,0.10402381509850486
random_forest,reduced,pr,0.8300214822771214,0.1041968649924153
random_forest,reduced,pr,0.8246509129967776,0.10434221255776026
random_forest,reduced,pr,0.8219656283566058,0.10483235727250934
random_forest,reduced,pr,0.8165950590762621,0.10497790665562
random_forest,reduced,pr,0.8125671321160043,0.10530345211581292
random_forest,reduced,pr,0.8090762620837809,0.10570817106971196
random_forest,reduced,pr,0.8069280343716434,0.10629266739768667
random_forest,reduced,pr,0.8020945220193341,0.10652639087018545
random_forest,reduced,pr,0.799140708915145,0.10702341137123746
random_forest,reduced,pr,0.7953813104189044,0.10742003336476391
random_forest,reduced,pr,0.7913533834586466,0.10777895622279926
random_forest,reduced,pr,0.7867883995703545,0.10807421341890745
random_forest,reduced,pr,0.7830290010741139,0.10848214285714286
random_forest,reduced,pr,0.7798066595059077,0.10898037302510602
random_forest,reduced,pr,0.7757787325456499,0.10936967632027257
random_forest,reduced,pr,0.771750805585392,0.10976587862353436
random_forest,reduced,pr,0.7663802363050484,0.10998073217726397
random_forest,reduced,pr,0.7626208378088077,0.11043278765019247
random_forest,reduced,pr,0.7583243823845328,0.1108102805571905
random_forest,reduced,pr,0.7540279269602578,0.11119030648610122
random_forest,reduced,pr,0.7505370569280344,0.1117061668198713
random_forest,reduced,pr,0.7475832438238453,0.11230334812424364
random_forest,reduced,pr,0.7448979591836735,0.1129570811955371
random_forest,reduced,pr,0.7422126745435016,0.1136186130636741
random_forest,reduced,pr,0.7376476906552094,0.11400705540568583
random_forest,reduced,pr,0.7333512352309345,0.11444016091183372
random_forest,reduced,pr,0.7293233082706767,0.11492404688359498
random_forest,reduced,pr,0.7263694951664876,0.11559335071150806
random_forest,reduced,pr,0.7220730397422127,0.11606025292416591
random_forest,reduced,pr,0.7185821697099892,0.11666739329467672
random_forest,reduced,pr,0.7150912996777659,0.11728694120237833
random_forest,reduced,pr,0.7107948442534908,0.11778578738931161
random_forest,reduced,pr,0.7059613319011815,0.11820511667640843
random_forest,reduced,pr,0.6992481203007519,0.11830985915492957
random_forest,reduced,pr,0.6952201933404941,0.11888143998530627
random_forest,reduced,pr,0.6909237379162191,0.11941337541189029
random_forest,reduced,pr,0.6855531686358755,0.11978042601107254
random_forest,reduced,pr,0.680719656283566,0.12023905516292747
random_forest,reduced,pr,0.6742749731471536,0.12042587885473119
random_forest,reduced,pr,0.6702470461868958,0.12104752667313289
random_forest,reduced,pr,0.664876476906552,0.12144398665881892
random_forest,reduced,pr,0.658968850698174,0.12174430718856973
random_forest,reduced,pr,0.6541353383458647,0.12225233363444746
random_forest,reduced,pr,0.6498388829215896,0.12288006499441455
random_forest,reduced,pr,0.6463480128893663,0.1236705543852438
random_forest,reduced,pr,0.6425886143931256,0.12443450678591857
random_forest,reduced,pr,0.6366809881847476,0.12478947368421052
random_forest,reduced,pr,0.631578947368421,0.12531969309462915
random_forest,reduced,pr,0.6259398496240601,0.12575528700906344
random_forest,reduced,pr,0.6216433941997852,0.12647508741258742
random_forest,reduced,pr,0.6181525241675617,0.12737232335528137
random_forest,reduced,pr,0.6146616541353384,0.1282927922878601
random_forest,reduced,pr,0.6090225563909775,0.12879045996592844
random_forest,reduced,pr,0.6028464017185822,0.12917889406755279
random_forest,reduced,pr,0.5972073039742213,0.12970955324857109
random_forest,reduced,pr,0.5918367346938775,0.1302985515814366
random_forest,reduced,pr,0.5856605800214822,0.13073971945809854
random_forest,reduced,pr,0.5773361976369495,0.13069114339553828
random_forest,reduced,pr,0.5730397422126745,0.1315740797829706
random_forest,reduced,pr,0.569280343716434,0.1325994495871904
random_forest,reduced,pr,0.5609559613319012,0.13257599796915656
random_forest,reduced,pr,0.556390977443609,0.13346215780998388
random_forest,reduced,pr,0.5502148227712137,0.13397410749313457
random_forest,reduced,pr,0.543233082706767,0.1343115124153499
random_forest,reduced,pr,0.5359828141783028,0.13458296810734272
random_forest,reduced,pr,0.5308807733619764,0.13542023426262073
random_forest,reduced,pr,0.5252416756176155,0.1361358574610245
random_forest,reduced,pr,0.5196025778732546,0.13688455008488964
random_forest,reduced,pr,0.5131578947368421,0.13743257820927723
random_forest,reduced,pr,0.5067132116004296,0.13799912242211496
random_forest,reduced,pr,0.5002685284640171,0.1386057585001116
random_forest,reduced,pr,0.49301825993555315,0.13898561695685088
random_forest,reduced,pr,0.4881847475832438,0.14008321775312066
random_forest,reduced,pr,0.47959183673469385,0.14011139876049267
random_forest,reduced,pr,0.47261009667024706,0.1406312425089892
random_forest,reduced,pr,0.4677765843179377,0.14183357759322585
random_forest,reduced,pr,0.4597207303974221,0.1420746887966805
random_forest,reduced,pr,0.4527389903329753,0.14265166257720618
random_forest,reduced,pr,0.44548872180451127,0.14316534345875043
random_forest,reduced,pr,0.4401181525241676,0.14432898908066222
random_forest,reduced,pr,0.43340494092373794,0.14507865168539325
random_forest,reduced,pr,0.42588614393125673,0.14561145795078956
random_forest,reduced,pr,0.41836734693877553,0.1461401369477535
random_forest,reduced,pr,0.41407089151450055,0.1478852977845977
random_forest,reduced,pr,0.4092373791621912,0.14949970570924073
random_forest,reduced,pr,0.40252416756176157,0.1504566897520827
random_forest,reduced,pr,0.39500537056928037,0.15118191161356628
random_forest,reduced,pr,0.390171858216971,0.15296346983893042
random_forest,reduced,pr,0.38238453276047263,0.153713298791019
random_forest,reduced,pr,0.375671321160043,0.1548937112488928
random_forest,reduced,pr,0.3694951664876477,0.15636363636363637
random_forest,reduced,pr,0.3638560687432868,0.15814659197012138
random_forest,reduced,pr,0.35741138560687435,0.15966890595009597
random_forest,reduced,pr,0.34828141783029,0.16004442250740375
random_forest,reduced,pr,0.34237379162191195,0.16194589101994158
random_forest,reduced,pr,0.33458646616541354,0.16306766130087685
random_forest,reduced,pr,0.32653061224489793,0.1641025641025641
random_forest,reduced,pr,0.3198174006444683,0.16592365561437727
random_forest,reduced,pr,0.31203007518796994,0.16726644594789117
random_forest,reduced,pr,0.30316863587540277,0.16815609174858503
random_forest,reduced,pr,0.2951127819548872,0.1695202838192195
random_forest,reduced,pr,0.28839957035445757,0.17181250999840025
random_forest,reduced,pr,0.2816863587540279,0.17428144210001661
random_forest,reduced,pr,0.2712137486573577,0.17449896337249482
random_forest,reduced,pr,0.26235230934479054,0.17584593232541396
random_forest,reduced,pr,0.2561761546723953,0.1791549295774648
random_forest,reduced,pr,0.24543501611170784,0.17946200667582957
random_forest,reduced,pr,0.23791621911922664,0.18222953517071164
random_forest,reduced,pr,0.22798066595059077,0.1833693304535637
random_forest,reduced,pr,0.21804511278195488,0.18458740622868833
random_forest,reduced,pr,0.2102577873254565,0.1879049676025918
random_forest,reduced,pr,0.2043501611170784,0.19334349593495934
random_forest,reduced,pr,0.19548872180451127,0.19649122807017544
random_forest,reduced,pr,0.18796992481203006,0.20155485171321624
random_forest,reduced,pr,0.17749731471535982,0.20388648982109808
random_forest,reduced,pr,0.16541353383458646,0.20465116279069767
random_forest,reduced,pr,0.15467239527389903,0.20734341252699784
random_forest,reduced,pr,0.14258861439312567,0.20856245090337786
random_forest,reduced,pr,0.1307733619763695,0.21036717062634988
random_forest,reduced,pr,0.11842105263157894,0.21171387421987517
random_forest,reduced,pr,0.10553168635875403,0.21220302375809935
random_forest,reduced,pr,0.09586466165413533,0.2202344231955583
random_forest,reduced,pr,0.08404940923737916,0.22534197264218864
random_forest,reduced,pr,0.07330827067669173,0.23575129533678757
random_forest,reduced,pr,0.059613319011815255,0.23974082073434125
random_forest,reduced,pr,0.04591836734693878,0.2460431654676259
random_forest,reduced,pr,0.03141783029001074,0.2526997840172786
random_forest,reduced,pr,0.01664876476906552,0.2672413793103448
random_forest,reduced,pr,0.0,1.0
random_forest,reduced,roc,0.0,0.0
random_forest,reduced,roc,0.0017923260146687735,0.006981740064446832
random_forest,reduced,roc,0.0035139023182322007,0.013963480128893663
random_forest,reduced,roc,0.0050703959625498195,0.020139634801288938
random_forest,reduced,roc,0.006579723132797208,0.02685284640171858
random_forest,reduced,roc,0.00853713180671179,0.03276047261009667
random_forest,reduced,roc,0.010565290191731717,0.038131041890440386
random_forest,reduced,roc,0.01231044973233026,0.045381310418904405
random_forest,reduced,roc,0.014079192509963917,0.05102040816326531
random_forest,reduced,roc,0.015753602339457114,0.05612244897959184
random_forest,reduced,roc,0.01728651274673962,0.06176154672395274
random_forest,reduced,roc,0.018748673442916773,0.06793770139634801
random_forest,reduced,roc,0.02120133009456878,0.07438238453276047
random_forest,reduced,roc,0.023488904086974977,0.07975295381310418
random_forest,reduced,roc,0.02575289484234606,0.08539205155746508
random_forest,reduced,roc,0.02782821970143622,0.09076262083780881
random_forest,reduced,roc,0.0300922104568073,0.09640171858216971
random_forest,reduced,roc,0.03292219890102115,0.10177228786251342
random_forest,reduced,roc,0.03495035728604108,0.10714285714285714
random_forest,reduced,roc,0.03634176827111289,0.11197636949516648
random_forest,reduced,roc,0.03872367521165955,0.11815252416756176
random_forest,reduced,roc,0.04089333301889017,0.12298603651987111
random_forest,reduced,roc,0.042473409900242905,0.1288936627282492
random_forest,reduced,roc,0.04457231799636818,0.1339957035445757
random_forest,reduced,roc,0.04685989198877438,0.14097744360902256
random_forest,reduced,roc,0.04943046482560196,0.1460794844253491
random_forest,reduced,roc,0.05063320991439285,0.15171858216971
random_forest,reduced,roc,0.053722613965992976,0.158968850698174
random_forest,reduced,roc,0.056340353276890784,0.16514500537056928
random_forest,reduced,roc,0.058156262528594675,0.17158968850698175
random_forest,reduced,roc,0.060726835365422255,0.17696025778732546
random_forest,reduced,roc,0.06254274461712615,0.18286788399570356
random_forest,reduced,roc,0.06539631629837511,0.18796992481203006
random_forest,reduced,roc,0.06945263306841497,0.19360902255639098
random_forest,reduced,roc,0.07202320590524255,0.19871106337271752
random_forest,reduced,roc,0.07482961111242128,0.2043501611170784
random_forest,reduced,roc,0.07860292903803977,0.20945220193340494
random_forest,reduced,roc,0.08249416314883382,0.21482277121374865
random_forest,reduced,roc,0.08520623540787209,0.2193877551020408
random_forest,reduced,roc,0.08803622385208594,0.22422126745435017
random_forest,reduced,roc,0.08978138339268447,0.22932330827067668
random_forest,reduced,roc,0.09202179091102045,0.23415682062298604
random_forest,reduced,roc,0.09482819611819919,0.23979591836734693
random_forest,reduced,roc,0.09848359785864208,0.24543501611170784
random_forest,reduced,roc,0.1000636747399948,0.25053705692803435
random_forest,reduced,roc,0.10296441289531401,0.2556390977443609
random_forest,reduced,roc,0.10739806145791571,0.2602040816326531
random_forest,reduced,roc,0.10973280192439214,0.2653061224489796
random_forest,reduced,roc,0.11260995684267623,0.2712137486573577
random_forest,reduced,roc,0.11473244817583661,0.2768528464017186
random_forest,reduced,roc,0.1174445204348749,0.2819548872180451
random_forest,reduced,roc,0.12095842275310709,0.28678839957035446
random_forest,reduced,roc,0.1241657429898828,0.2916219119226638
random_forest,reduced,roc,0.12808056033771195,0.2967239527389903
random_forest,reduced,roc,0.13109921467820673,0.3026315789473684
random_forest,reduced,roc,0.1348489493667901,0.3082706766917293
random_forest,reduced,roc,0.1373251892554772,0.31337271750805584
random_forest,reduced,roc,0.1402259274107964,0.3187432867883996
random_forest,reduced,roc,0.14397566209937976,0.32411385606874327
random_forest,reduced,roc,0.14748956441761196,0.329484425349087
random_forest,reduced,roc,0.15097988349880906,0.33485499462943075
random_forest,reduced,roc,0.15404570431337405,0.3396885069817401
random_forest,reduced,roc,0.15781902223899252,0.3445220193340494
random_forest,reduced,roc,0.16090842629059265,0.34908700322234154
random_forest,reduced,roc,0.164044996816263,0.3544575725026853
random_forest,reduced,roc,0.16793623092705703,0.3606337271750806
random_forest,reduced,roc,0.17218121359337782,0.36654135338345867
random_forest,reduced,roc,0.1762846968374879,0.3711063372717508
random_forest,reduced,roc,0.180388180081598,0.37593984962406013
random_forest,reduced,roc,0.18411433153314624,0.3807733619763695
random_forest,reduced,roc,0.187533900903238,0.385875402792696
random_forest,reduced,roc,0.19052897200669763,0.39124597207303974
random_forest,reduced,roc,0.1958116171025635,0.3958109559613319
random_forest,reduced,roc,0.19831144022828573,0.40091299677765846
random_forest,reduced,roc,0.20201400844279885,0.40601503759398494
random_forest,reduced,roc,0.20632974082022498,0.4111170784103115
random_forest,reduced,roc,0.2104803905384053,0.41541353383458646
random_forest,reduced,roc,0.2156922859231658,0.420515574650913
random_forest,reduced,roc,0.21937127090064382,0.42561761546723953
random_forest,reduced,roc,0.22229559229299814,0.4299140708915145
random_forest,reduced,roc,0.22564441195198454,0.43474758324382384
random_forest,reduced,roc,0.22889889866283045,0.439312567132116
random_forest,reduced,roc,0.23241280098106265,0.44387755102040816
random_forest,reduced,roc,0.23604461948447045,0.4487110633727175
random_forest,reduced,roc,0.2393226894323515,0.4535445757250269
random_forest,reduced,roc,0.24321392354314553,0.4583780880773362
random_forest,reduced,roc,0.24630332759474566,0.46348012889366275
random_forest,reduced,roc,0.2497228969648374,0.4685821697099893
random_forest,reduced,roc,0.253732047260807,0.47261009667024706
random_forest,reduced,roc,0.25667995189019643,0.4777121374865736
random_forest,reduced,roc,0.2602410206824989,0.48254564983888293
random_forest,reduced,roc,0.2631889253118883,0.4881847475832438
random_forest,reduced,roc,0.2671980756078579,0.492749731471536
random_forest,reduced,roc,0.2717496403556352,0.49758324382384533
random_forest,reduced,roc,0.2744852958517086,0.5026852846401718
random_forest,reduced,roc,0.2784708629106431,0.5069817400644469
random_forest,reduced,roc,0.28174893285852415,0.511546723952739
random_forest,reduced,roc,0.2851685022286159,0.5161117078410311
random_forest,reduced,roc,0.289271985472726,0.5212137486573577
random_forest,reduced,roc,0.29299813692427423,0.526047261009667
random_forest,reduced,roc,0.2979977831757187,0.5311493018259935
random_forest,reduced,roc,0.3027144305827418,0.5362513426423201
random_forest,reduced,roc,0.30646416527132514,0.5410848549946294
random_forest,reduced,roc,0.3094356531377497,0.5461868958109559
random_forest,reduced,roc,0.3137278022781407,0.5510204081632653
random_forest,reduced,roc,0.3174067872556187,0.556390977443609
random_forest,reduced,roc,0.32254793292927386,0.5612244897959183
random_forest,reduced,roc,0.32584958611419,0.5668635875402793
random_forest,reduced,roc,0.3308020658915643,0.572234156820623
random_forest,reduced,roc,0.3372167063651157,0.5773361976369495
random_forest,reduced,roc,0.34032969365375093,0.5827067669172933
random_forest,reduced,roc,0.3439615121571587,0.5872717508055854
random_forest,reduced,roc,0.34690941678654813,0.5915682062298604
random_forest,reduced,roc,0.3499280711270429,0.5964017185821697
random_forest,reduced,roc,0.3554229653562248,0.6009667024704619
random_forest,reduced,roc,0.3595264486003349,0.6058002148227712
random_forest,reduced,roc,0.36346484918519917,0.6103651987110634
random_forest,reduced,roc,0.36940782491804824,0.6154672395273899
random_forest,reduced,roc,0.3734641416880881,0.6200322234156821
random_forest,reduced,roc,0.38079852840600903,0.6251342642320086
random_forest,reduced,roc,0.3859632573166993,0.6305048335123523
random_forest,reduced,roc,0.39207131570879417,0.6361439312567132
random_forest,reduced,roc,0.3957738839233073,0.6415145005370569
random_forest,reduced,roc,0.4021885243968587,0.6463480128893663
random_forest,reduced,roc,0.408980496662972,0.65171858216971
random_forest,reduced,roc,0.4149706388698913,0.6562835660580022
random_forest,reduced,roc,0.4197108695139495,0.6611170784103115
random_forest,reduced,roc,0.4241916845506214,0.6664876476906552
random_forest,reduced,roc,0.4293564134613117,0.6715896885069818
random_forest,reduced,roc,0.43430889323868593,0.6764232008592911
random_forest,reduced,roc,0.43765771289767236,0.6809881847475833
random_forest,reduced,roc,0.44331768978610003,0.6860902255639098
random_forest,reduced,roc,0.447185340659859,0.6906552094522019
random_forest,reduced,roc,0.4525623187038653,0.6952201933404941
random_forest,reduced,roc,0.45829304530339837,0.700859291084855
random_forest,reduced,roc,0.4627031106289649,0.7059613319011815
random_forest,reduced,roc,0.4672546753767422,0.7105263157894737
random_forest,reduced,roc,0.4723958210503974,0.7150912996777659
random_forest,reduced,roc,0.48043770487937176,0.7199248120300752
random_forest,reduced,roc,0.48718251067141477,0.7242212674543501
random_forest,reduced,roc,0.49281890432280734,0.7290547798066596
random_forest,reduced,roc,0.4993042945074641,0.734156820622986
random_forest,reduced,roc,0.5046576893144353,0.7387218045112782
random_forest,reduced,roc,0.5118505766101455,0.744092373791622
random_forest,reduced,roc,0.5208357899205245,0.748657357679914
random_forest,reduced,roc,0.5278164280829186,0.7532223415682062
random_forest,reduced,roc,0.5330754899417494,0.7577873254564984
random_forest,reduced,roc,0.5395137136523359,0.7626208378088077
random_forest,reduced,roc,0.5453859396740797,0.7666487647690655
random_forest,reduced,roc,0.5492064240737684,0.7709452201933404
random_forest,reduced,roc,0.5553616489399334,0.7757787325456499
random_forest,reduced,roc,0.560974459354291,0.7806122448979592
random_forest,reduced,roc,0.5661391882649812,0.7849087003222341
random_forest,reduced,roc,0.5719878310496899,0.7900107411385607
random_forest,reduced,roc,0.5803127137230857,0.7951127819548872
random_forest,reduced,roc,0.5859962738485485,0.7994092373791621
random_forest,reduced,roc,0.5918684998702922,0.8039742212674543
random_forest,reduced,roc,0.5997217178029857,0.8088077336197637
random_forest,reduced,roc,0.606938188335731,0.8131041890440387
random_forest,reduced,roc,0.6121736669575266,0.8174006444683136
random_forest,reduced,roc,0.616748814942339,0.822234156820623
random_forest,reduced,roc,0.6238709525269438,0.8270676691729323
random_forest,reduced,roc,0.62818668490437,0.8313641245972073
random_forest,reduced,roc,0.6350494068815886,0.8359291084854995
random_forest,reduced,roc,0.6448836167252318,0.8407626208378088
random_forest,reduced,roc,0.6503785109544136,0.8453276047261009
random_forest,reduced,roc,0.6551423248355069,0.8501611170784104
random_forest,reduced,roc,0.6632077919015164,0.8552631578947368
random_forest,reduced,roc,0.6670282763012051,0.8595596133190118
random_forest,reduced,roc,0.6738909982784237,0.864124597207304
random_forest,reduced,roc,0.6803999717001156,0.8689581095596133
random_forest,reduced,roc,0.6863193641959295,0.8737916219119226
random_forest,reduced,roc,0.6915548428177252,0.8780880773361976
random_forest,reduced,roc,0.6976393179727849,0.8823845327604726
random_forest,reduced,roc,0.7076386104756739,0.8866809881847476
random_forest,reduced,roc,0.7175907365044926,0.8917830290010741
random_forest,reduced,roc,0.7306322665849114,0.8963480128893663
random_forest,reduced,roc,0.7378015706435865,0.9009129967776585
random_forest,reduced,roc,0.7465509515836144,0.9057465091299678
random_forest,reduced,roc,0.7524939273164635,0.9095059076262084
random_forest,reduced,roc,0.7636723816711082,0.9140708915145005
random_forest,reduced,roc,0.7746150036554017,0.9189044038668098
random_forest,reduced,roc,0.7830106360399028,0.923469387755102
random_forest,reduced,roc,0.7940947574464071,0.9280343716433942
random_forest,reduced,roc,0.8048251302973847,0.9323308270676691
random_forest,reduced,roc,0.8170884135556447,0.9366272824919442
random_forest,reduced,roc,0.8265688748437611,0.9411922663802363
random_forest,reduced,roc,0.8352475060726835,0.9457572502685284
random_forest,reduced,roc,0.844539301464519,0.9503222341568206
random_forest,reduced,roc,0.8549866754710752,0.9548872180451128
random_forest,reduced,roc,0.8654104662405961,0.9597207303974221
random_forest,reduced,roc,0.8765653373582057,0.9642857142857143
random_forest,reduced,roc,0.8922246067495224,0.9685821697099892
random_forest,reduced,roc,0.9077423767186285,0.9731471535982814
random_forest,reduced,roc,0.9180010848289036,0.9777121374865736
random_forest,reduced,roc,0.9257599698134565,0.9825456498388829
random_forest,reduced,roc,0.9434002311157229,0.9873791621911923
random_forest,reduced,roc,0.9601443294106549,0.9911385606874329
random_forest,reduced,roc,0.9830672358087871,0.9954350161117078
random_forest,reduced,roc,1.0,1.0
random_forest,full,pr,1.0,0.08073362672621241
random_forest,full,pr,0.9997314715359829,0.08111818023357155
random_forest,full,pr,0.9991944146079484,0.08148651016117729
random_forest,full,pr,0.9989258861439313,0.08188061278394083
random_forest,full,pr,0.9983888292158969,0.08225663716814159
random_forest,full,pr,0.9975832438238453,0.0826124663657186
random_forest,full,pr,0.9973147153598282,0.08301853052283345
random_forest,full,pr,0.9973147153598282,0.08345129760701045
random_forest,full,pr,0.9967776584317938,0.08384342601585616
random_forest,full,pr,0.9948979591836735,0.08412615517358825
random_forest,full,pr,0.9943609022556391,0.08452408125998631
random_forest,full,pr,0.9938238453276047,0.08492817476708431
random_forest,full,pr,0.9930182599355531,0.08531352373921469
random_forest,full,pr,0.9922126745435016,0.0857030199007283
random_forest,full,pr,0.9919441460794844,0.08614337017862973
random_forest,full,pr,0.9908700322234156,0.08651614264612788
random_forest,full,pr,0.9900644468313641,0.08691859779815649
random_forest,full,pr,0.9887218045112782,0.08727807144380971
random_forest,full,pr,0.9876476906552094,0.08766535573829103
random_forest,full,pr,0.9868421052631579,0.08808091460345613
random_forest,full,pr,0.9852309344790547,0.08842668466210354
random_forest,full,pr,0.9838882921589689,0.08880271449345613
random_forest,full,pr,0.9828141783029001,0.08920737057619187
random_forest,full,pr,0.9817400644468314,0.08961662908128248
random_forest,full,pr,0.9806659505907627,0.0900305689774184
random_forest,full,pr,0.9801288936627283,0.0904966156745097
random_forest,full,pr,0.9787862513426423,0.09089548889055135
random_forest,full,pr,0.978249194414608,0.09137425067094736
random_forest,full,pr,0.976906552094522,0.09178293009057194
random_forest,full,pr,0.9755639097744361,0.09219642177388657
random_forest,full,pr,0.9742212674543501,0.09261244703119416
random_forest,full,pr,0.9728786251342643,0.093035796826049
random_forest,full,pr,0.9709989258861439,0.09341255489537587
random_forest,full,pr,0.9699248120300752,0.093871822859816
random_forest,full,pr,0.969656283566058,0.09441263367061468
random_forest,full,pr,0.9688506981740065,0.09490990398526897
random_forest,full,pr,0.9677765843179377,0.09538681417568748
random_forest,full,pr,0.9648227712137487,0.09568320417565444
random_forest,full,pr,0.9626745435016112,0.09606366730083872
random_forest,full,pr,0.9613319011815252,0.09652717860224332
random_forest,full,pr,0.9599892588614393,0.09699913175602344
random_forest,full,pr,0.9589151450053706,0.09750436871996505
random_forest,full,pr,0.9575725026852846,0.09798856891624533
random_forest,full,pr,0.9556928034371643,0.09842367256637168
random_forest,full,pr,0.9540816326530612,0.09888947646747752
random_forest,full,pr,0.9519334049409237,0.0993080651035101
random_forest,full,pr,0.9505907626208379,0.0998167207105597
random_forest,full,pr,0.9489795918367347,0.10030369256095138
random_forest,full,pr,0.9479054779806659,0.1008542613068198
random_forest,full,pr,0.94656283566058,0.10138050043140638
random_forest,full,pr,0.9452201933404941,0.101916729399502
random_forest,full,pr,0.9428034371643395,0.10234361336209409
random_forest,full,pr,0.9414607948442535,0.1028937019428303
random_forest,full,pr,0.9385069817400644,0.10327403817741268
random_forest,full,pr,0.9360902255639098,0.10371604534229865
random_forest,full,pr,0.9344790547798066,0.10425716768027801
random_forest,full,pr,0.9323308270676691,0.10474552749871784
random_forest,full,pr,0.9304511278195489,0.10527115296977062
random_forest,full,pr,0.9283029001074113,0.10577364379034972
random_forest,full,pr,0.9269602577873255,0.10637248859854555
random_forest,full,pr,0.9253490870032224,0.10695220360024829
random_forest,full,pr,0.9221267454350162,0.1073527572839815
random_forest,full,pr,0.9189044038668098,0.1077591636226225
random_forest,full,pr,0.9154135338345865,0.10813982997081589
random_forest,full,pr,0.9132653061224489,0.10868245294474803
random_forest,full,pr,0.9121911922663802,0.10936544219439168
